customer_id,signup_date,plan,region,acq_channel,contract_type,age,age_flag
CUST00378,2023-03-25,Standard,Central,Social,Monthly,,
CUST00934,2024-02-12,Basic,North,Organic,Monthly,57.0,
CUST01828,2024-05-26,Standard,West,Paid Search,Monthly,71.0,
CUST02324,2024-11-04,Basic,East,Organic,Annual,32.0,
CUST02662,2024-10-11,Standard,West,Organic,Monthly,53.0,
CUST00541,2024-04-21,Premium,East,Paid Search,Monthly,18.0,
CUST02452,2023-01-25,Standard,East,Referral,Monthly,37.0,
CUST00413,2023-07-20,Basic,West,Referral,Monthly,53.0,
CUST00288,2024-12-02,Standard,,Referral,Annual,22.0,
CUST00056,2024-09-11,Basic,East,Organic,Monthly,34.0,
CUST01414,2024-12-23,Premium,Central,Paid Search,Annual,56.0,
CUST02430,2023-07-05,Basic,West,Social,Monthly,24.0,
CUST01944,2025-12-02,Basic,East,Social,Monthly,41.0,
CUST00415,2024-10-19,Premium,West,Organic,Annual,28.0,
CUST02356,2023-09-01,Basic,East,Organic,Monthly,72.0,
CUST02485,2024-02-05,Enterprise,West,Organic,Monthly,,NEGATIVE_AGE
CUST01486,2024-11-07,Basic,Central,Partner,Annual,45.0,
CUST02451,2023-07-22,Basic,West,Paid Search,Monthly,49.0,
CUST02878,2023-05-02,Basic,East,Social,Monthly,58.0,
CUST01849,2024-01-02,Basic,South,Organic,Monthly,33.0,
CUST01799,2023-11-03,Basic,East,Paid Search,Monthly,,
CUST02579,2024-05-08,Basic,,Organic,Annual,26.0,
CUST01301,2023-03-16,Basic,North,Organic,Annual,48.0,
CUST02904,2025-02-17,Basic,South,Referral,Annual,39.0,
CUST02749,2024-08-05,Basic,South,Paid Search,Monthly,31.0,
CUST01863,2024-06-08,Enterprise,South,Organic,Monthly,72.0,
CUST00874,2024-01-16,Standard,North,Paid Search,Annual,27.0,
CUST00215,2023-08-22,Standard,West,Paid Search,Annual,38.0,
CUST02734,2023-11-06,Basic,South,Organic,Monthly,46.0,
CUST02193,2023-02-15,Basic,West,Organic,Monthly,29.0,
CUST02515,2023-04-24,Enterprise,South,Partner,Monthly,63.0,
CUST02188,2023-11-22,Premium,South,Paid Search,Monthly,36.0,
CUST00152,2024-06-01,Standard,West,Referral,Annual,31.0,
CUST02498,2024-01-29,Enterprise,West,Organic,Monthly,62.0,
CUST02871,2023-11-29,Basic,East,Paid Search,Annual,52.0,
CUST01267,2023-11-18,Standard,North,Partner,Monthly,41.0,
CUST02585,2024-07-25,Basic,South,Paid Search,Monthly,66.0,
CUST02533,2024-05-02,Premium,West,Referral,Monthly,36.0,
CUST02002,2023-10-17,Basic,East,Referral,Annual,36.0,
CUST00905,2023-07-14,Basic,South,Referral,Annual,53.0,
CUST00829,2023-07-01,Premium,,Partner,Annual,41.0,
CUST00159,2023-10-10,Premium,West,Paid Search,Annual,35.0,
CUST01459,2024-03-25,Premium,West,Referral,Monthly,21.0,
CUST00747,2025-02-13,Premium,,Social,Monthly,50.0,
CUST00500,2024-05-14,Basic,North,Social,Annual,,
CUST00662,2024-08-25,Basic,North,Social,Monthly,36.0,
CUST00525,2024-02-12,Standard,Central,Social,Monthly,43.0,
CUST02247,2023-08-01,Premium,West,Social,Annual,42.0,
CUST01525,2024-04-14,Basic,North,Partner,Monthly,70.0,
CUST02094,2023-03-06,Standard,Central,Organic,Monthly,28.0,
CUST01820,2023-03-21,Premium,Central,Referral,Monthly,70.0,
CUST00430,2024-12-01,Enterprise,Central,Referral,Monthly,72.0,
CUST02824,2024-07-18,Premium,East,Organic,Annual,68.0,
CUST00426,2023-02-02,Basic,West,Paid Search,Monthly,58.0,
CUST01158,2024-04-30,Basic,West,Social,Monthly,30.0,
CUST01243,2023-12-26,Basic,South,Organic,Monthly,55.0,
CUST02528,2025-01-10,Basic,East,Social,Monthly,27.0,
CUST02818,2024-10-05,Premium,North,Partner,Annual,71.0,
CUST00484,2024-03-01,Premium,West,Paid Search,Monthly,19.0,
CUST02134,2024-09-22,Standard,West,Organic,Monthly,32.0,
CUST00365,2024-09-09,Basic,East,Organic,Annual,52.0,
CUST00176,2023-05-27,Basic,East,Paid Search,Annual,69.0,
CUST00688,2024-03-27,Basic,East,Referral,Monthly,61.0,
CUST00691,2024-08-05,Basic,West,Organic,Annual,57.0,
CUST00990,2024-12-12,Premium,East,Paid Search,Monthly,62.0,
CUST02927,2023-10-30,Premium,Central,Referral,Annual,64.0,
CUST01874,2024-07-28,Basic,Central,Partner,Annual,60.0,
CUST00230,2024-11-21,Basic,West,Referral,Monthly,46.0,
CUST01379,2024-07-20,Premium,East,Partner,Monthly,35.0,
CUST02568,2023-11-24,Standard,East,Referral,Monthly,70.0,
CUST00067,2023-12-25,Basic,South,Organic,Annual,43.0,
CUST01029,2024-05-14,Basic,West,Organic,Monthly,72.0,
CUST02725,2023-06-15,Standard,North,Organic,Monthly,18.0,
CUST01347,2024-04-27,Basic,West,Referral,Monthly,54.0,
CUST02910,2024-01-24,Standard,Central,Referral,Annual,34.0,
CUST00538,2023-06-02,Standard,West,Organic,Monthly,64.0,
CUST00157,2024-12-23,Basic,,Partner,Monthly,53.0,
CUST00505,2023-01-17,Basic,South,Paid Search,Monthly,45.0,
CUST01219,2024-05-20,Basic,East,Paid Search,Annual,61.0,
CUST01235,2024-01-28,Standard,West,Paid Search,Monthly,29.0,
CUST02241,2024-01-15,Basic,Central,Social,Annual,53.0,
CUST02297,2024-01-27,Basic,Central,Social,Annual,57.0,
CUST02700,2024-01-31,Standard,South,Organic,Monthly,63.0,
CUST01505,2025-02-09,Premium,Central,Partner,Monthly,37.0,
CUST00204,2023-03-12,Premium,Central,Organic,Annual,27.0,
CUST01081,2023-02-28,Enterprise,South,Partner,Monthly,63.0,
CUST02695,2024-07-20,Standard,South,Organic,Annual,42.0,
CUST01466,2023-04-21,Basic,Central,Social,Monthly,71.0,
CUST01588,2023-04-02,Basic,Central,Social,Monthly,27.0,
CUST02596,2025-02-16,Standard,East,Social,Annual,55.0,
CUST02075,2024-06-17,Basic,Central,Referral,Annual,20.0,
CUST01870,2023-11-27,Standard,South,Paid Search,Monthly,60.0,
CUST00664,2023-05-18,Basic,West,Paid Search,Monthly,69.0,
CUST02810,2023-03-09,Basic,East,Partner,Monthly,46.0,
CUST01540,2024-07-01,Premium,South,Organic,Annual,61.0,
CUST00276,2023-10-12,Premium,South,Organic,Annual,48.0,
CUST00477,2024-09-24,Basic,East,Partner,Monthly,61.0,
CUST02332,2023-01-08,Basic,West,Paid Search,Annual,40.0,
CUST00165,2024-10-29,Enterprise,West,Partner,Monthly,55.0,
CUST00272,2023-10-19,Basic,South,Organic,Annual,27.0,
CUST01545,2023-09-02,Basic,North,Paid Search,Annual,39.0,
CUST00633,2024-12-06,Basic,North,Paid Search,Monthly,54.0,
CUST00217,2023-03-10,Basic,North,Organic,Monthly,65.0,
CUST00434,2024-12-06,Premium,,Social,Monthly,24.0,
CUST02627,2024-01-18,Standard,West,Paid Search,Annual,32.0,
CUST02121,2024-03-21,Enterprise,East,Paid Search,Monthly,41.0,
CUST00205,2023-05-14,Standard,South,Organic,Annual,26.0,
CUST02322,2023-11-12,Basic,North,Paid Search,Annual,20.0,
CUST00535,2024-01-04,Basic,Central,Organic,Monthly,67.0,
CUST00526,2023-03-26,Standard,Central,Referral,Monthly,37.0,
CUST02857,2024-02-28,Basic,East,Organic,Monthly,45.0,
CUST01697,2024-05-05,Enterprise,East,Organic,Monthly,49.0,
CUST00720,2023-05-03,Standard,East,Organic,Monthly,40.0,
CUST01112,2024-07-20,Basic,South,Partner,Monthly,24.0,
CUST01595,2024-10-13,Basic,East,Organic,Monthly,22.0,
CUST00564,2023-05-06,Basic,West,Organic,Annual,45.0,
CUST01804,2024-04-05,Basic,North,Referral,Monthly,65.0,
CUST01928,2024-09-19,Basic,West,Referral,Annual,40.0,
CUST02684,2024-01-19,Basic,West,Social,Annual,47.0,
CUST01344,2023-08-03,Standard,South,Referral,Monthly,58.0,
CUST01313,2024-05-19,Basic,South,Organic,Monthly,36.0,
CUST02418,2024-06-03,Premium,Central,Paid Search,Annual,56.0,
CUST00650,2023-04-02,Basic,South,Social,Monthly,68.0,
CUST02126,2023-11-16,Premium,South,Referral,Monthly,39.0,
CUST00813,2023-03-30,Enterprise,West,Paid Search,Monthly,55.0,
CUST02504,2023-12-06,Premium,East,Partner,Monthly,65.0,
CUST00216,2024-03-13,Basic,East,Paid Search,Monthly,48.0,
CUST02125,2023-01-11,Basic,South,Organic,Monthly,18.0,
CUST00309,2024-07-09,Basic,East,Social,Annual,62.0,
CUST01360,2023-09-25,Basic,South,Organic,Annual,50.0,
CUST00997,2023-08-01,Premium,West,Paid Search,Monthly,53.0,
CUST01015,2024-08-31,Premium,East,Paid Search,Monthly,51.0,
CUST02316,2023-11-10,Standard,South,Referral,Monthly,59.0,
CUST02325,2023-08-11,Premium,North,Organic,Annual,46.0,
CUST02127,2023-04-07,Basic,West,Referral,Monthly,58.0,
CUST02110,2023-04-08,Standard,South,Social,Monthly,33.0,
CUST01070,2025-01-13,Standard,South,Referral,Annual,21.0,
CUST01593,2023-06-08,Basic,North,Social,Annual,30.0,
CUST01774,2024-12-16,Enterprise,West,Paid Search,Monthly,68.0,
CUST01886,2023-06-24,Basic,East,Social,Monthly,18.0,
CUST01079,2023-11-03,Basic,North,Paid Search,Annual,40.0,
CUST00658,2023-05-13,Standard,West,Paid Search,Annual,42.0,
CUST01359,2024-05-20,Basic,South,Referral,Annual,40.0,
CUST02573,2024-04-02,Standard,Central,Organic,Monthly,38.0,
CUST01203,2024-03-28,Premium,Central,Paid Search,Annual,29.0,
CUST02103,2024-09-12,Premium,East,Paid Search,Annual,37.0,
CUST02228,2023-12-27,Standard,West,Partner,Monthly,36.0,
CUST00978,2024-12-30,Basic,East,Paid Search,Annual,46.0,
CUST00800,2024-10-29,Standard,East,Social,Monthly,41.0,
CUST01304,2023-05-16,Enterprise,Central,Organic,Monthly,28.0,
CUST02867,2025-02-25,Standard,Central,Paid Search,Monthly,48.0,
CUST02595,2023-12-02,Basic,North,Social,Annual,30.0,
CUST00669,2024-01-25,Basic,East,Paid Search,Monthly,62.0,
CUST00880,2023-02-13,Premium,Central,Paid Search,Monthly,58.0,
CUST01668,2023-06-29,Standard,East,Referral,Annual,24.0,
CUST00416,2023-05-24,Premium,West,Organic,Annual,59.0,
CUST00491,2023-08-31,Basic,Central,Referral,Annual,57.0,
CUST02041,2024-07-15,Premium,Central,Social,Annual,51.0,
CUST01965,2023-06-05,Basic,Central,Paid Search,Annual,68.0,
CUST02393,2023-02-10,Basic,West,Social,Monthly,51.0,
CUST02813,2024-02-02,Premium,Central,Partner,Annual,57.0,
CUST01346,2023-01-23,Basic,South,Social,Monthly,49.0,
CUST02704,2024-03-28,Standard,East,Organic,Monthly,71.0,
CUST00373,2023-08-30,Basic,North,Paid Search,Monthly,61.0,
CUST02751,2023-03-09,Basic,South,Partner,Monthly,23.0,
CUST00520,2025-04-02,Basic,North,Social,Annual,33.0,
CUST00058,2023-02-15,Basic,South,Referral,Monthly,65.0,
CUST01513,2025-02-09,Standard,Central,Organic,Monthly,54.0,
CUST02015,2024-09-15,Premium,East,Partner,Annual,69.0,
CUST01497,2024-08-08,Basic,East,Organic,Monthly,66.0,
CUST00184,2023-02-10,Basic,West,Organic,Monthly,26.0,
CUST02947,2023-04-08,Standard,Central,Social,Annual,64.0,
CUST01673,2024-11-04,Basic,West,Referral,Monthly,64.0,
CUST02167,2023-06-24,Basic,Central,Paid Search,Monthly,,NEGATIVE_AGE
CUST01718,2023-07-15,Basic,West,Partner,Monthly,52.0,
CUST00269,2024-04-17,Premium,West,Paid Search,Monthly,28.0,
CUST02577,2024-07-17,Basic,West,Referral,Monthly,38.0,
CUST01618,2025-12-01,Basic,Central,Partner,Monthly,32.0,
CUST00098,2024-02-19,Premium,West,Partner,Annual,52.0,
CUST01546,2023-07-16,Standard,North,Organic,Annual,69.0,
CUST02552,2025-11-01,Standard,West,Partner,Monthly,,NEGATIVE_AGE
CUST00949,2024-06-17,Enterprise,Central,Social,Annual,44.0,
CUST00851,2025-04-02,Standard,West,Paid Search,Monthly,19.0,
CUST00363,2023-06-30,Enterprise,North,Partner,Monthly,49.0,
CUST00802,2024-07-24,Standard,East,Referral,Monthly,37.0,
CUST00916,2023-06-08,Basic,West,Paid Search,Monthly,41.0,
CUST01284,2025-01-16,Premium,East,Paid Search,Monthly,21.0,
CUST01028,2024-01-08,Basic,East,Social,Annual,47.0,
CUST02263,2024-05-03,Standard,South,Partner,Monthly,55.0,
CUST00890,2024-07-26,Basic,West,Organic,Monthly,40.0,
CUST01394,2024-03-11,Premium,West,Organic,Monthly,61.0,
CUST01918,2025-12-02,Basic,North,Organic,Annual,39.0,
CUST02493,2024-02-13,Basic,Central,Organic,Monthly,30.0,
CUST00923,2024-01-27,Basic,Central,Organic,Monthly,27.0,
CUST00296,2023-12-02,Standard,East,Paid Search,Annual,28.0,
CUST01526,2024-02-13,Standard,South,Paid Search,Annual,49.0,
CUST02108,2023-08-18,Standard,North,Paid Search,Monthly,41.0,
CUST00731,2024-08-09,Standard,North,Social,Monthly,32.0,
CUST00062,2024-11-13,Basic,Central,Social,Monthly,57.0,
CUST00289,2025-01-03,Premium,West,Organic,Monthly,68.0,
CUST01619,2023-08-17,Basic,East,Organic,Monthly,,
CUST02140,2024-10-10,Premium,South,Social,Monthly,49.0,
CUST00854,2024-07-15,Basic,West,Paid Search,Annual,24.0,
CUST00790,2024-01-30,Basic,North,Organic,Annual,50.0,
CUST02101,2025-01-09,Premium,West,Organic,Annual,52.0,
CUST02396,2023-01-30,Premium,East,Paid Search,Annual,40.0,
CUST00901,2024-05-18,Enterprise,,Paid Search,Monthly,41.0,
CUST01123,2024-04-09,Basic,North,Partner,Monthly,68.0,
CUST01323,2023-09-19,Basic,West,Organic,Annual,28.0,
CUST02605,2024-03-03,Standard,East,Social,Annual,37.0,
CUST01613,2024-11-06,Standard,North,Paid Search,Annual,28.0,
CUST02338,2024-11-07,Basic,Central,Paid Search,Monthly,29.0,
CUST00582,2024-06-22,Premium,North,Paid Search,Annual,43.0,
CUST00355,2023-03-22,Basic,West,Referral,Annual,31.0,
CUST02003,2023-05-13,Standard,West,Referral,Annual,22.0,
CUST02809,2023-03-12,Basic,South,Social,Annual,18.0,
CUST00408,2023-07-29,Basic,South,Referral,Annual,42.0,
CUST02968,2023-04-22,Standard,West,Paid Search,Monthly,27.0,
CUST02128,2024-07-26,Premium,East,Referral,Annual,35.0,
CUST02428,2024-01-02,Standard,North,Referral,Monthly,64.0,
CUST02567,2023-12-02,Basic,Central,Paid Search,Monthly,35.0,
CUST01128,2024-03-22,Basic,Central,Paid Search,Monthly,26.0,
CUST01989,2023-03-02,Basic,Central,Social,Monthly,66.0,
CUST02257,2023-06-02,Premium,South,Paid Search,Monthly,41.0,
CUST01896,2024-08-27,Premium,Central,Social,Annual,37.0,
CUST02538,2023-10-20,Basic,East,Social,Annual,51.0,
CUST01142,2024-04-19,Premium,West,Organic,Annual,58.0,
CUST02415,2025-02-03,Basic,East,Social,Monthly,41.0,
CUST01542,2024-06-29,Basic,North,Social,Annual,59.0,
CUST01212,2023-09-05,Standard,North,Organic,Monthly,18.0,
CUST02668,2025-02-05,Enterprise,West,Referral,Annual,44.0,
CUST02602,2023-02-01,Standard,North,Partner,Annual,37.0,
CUST02822,2023-01-08,Enterprise,,Organic,Annual,56.0,
CUST02853,2024-01-23,Standard,East,Paid Search,Monthly,58.0,
CUST02256,2024-03-31,Basic,West,Referral,Monthly,56.0,
CUST00054,2024-10-31,Standard,Central,Organic,Annual,26.0,
CUST00936,2023-11-09,Standard,North,Paid Search,Annual,31.0,
CUST00519,2024-12-08,Basic,East,Organic,Monthly,30.0,
CUST02279,2024-08-18,Standard,North,Social,Monthly,59.0,
CUST01193,2023-05-19,Basic,North,Organic,Monthly,40.0,
CUST02087,2024-05-15,Standard,South,Organic,Monthly,,
CUST01824,2024-04-05,Standard,,Organic,Monthly,30.0,
CUST02535,2023-06-30,Enterprise,East,Organic,Monthly,30.0,
CUST01727,2024-12-14,Basic,Central,Paid Search,Annual,51.0,
CUST01469,2023-03-03,Basic,Central,Paid Search,Annual,66.0,
CUST01921,2024-06-14,Premium,Central,Paid Search,Monthly,51.0,
CUST02258,2024-07-31,Basic,East,Paid Search,Annual,54.0,
CUST02273,2023-09-08,Basic,West,Organic,Annual,35.0,
CUST01175,2025-02-24,Basic,North,Organic,Annual,61.0,
CUST01963,2024-04-14,Basic,South,Paid Search,Annual,50.0,
CUST02942,2023-04-07,Premium,West,Paid Search,Annual,68.0,
CUST00522,2023-01-13,Enterprise,East,Organic,Annual,54.0,
CUST02914,2024-03-21,Standard,North,Referral,Monthly,34.0,
CUST01639,2023-05-01,Enterprise,East,Referral,Annual,58.0,
CUST02946,2025-07-02,Standard,Central,Paid Search,Annual,42.0,
CUST02161,2023-06-23,Premium,South,Referral,Monthly,64.0,
CUST01481,2023-07-19,Standard,East,Organic,Monthly,30.0,
CUST01405,2023-11-14,Standard,East,Social,Monthly,64.0,
CUST00885,2023-11-06,Standard,Central,Paid Search,Annual,,
CUST02845,2024-02-26,Enterprise,East,Organic,Monthly,25.0,
CUST01244,2023-03-28,Enterprise,North,Social,Monthly,28.0,
CUST02928,2023-11-11,Standard,South,Organic,Annual,66.0,
CUST02900,2023-09-05,Standard,North,Paid Search,Monthly,34.0,
CUST00308,2023-03-31,Premium,East,Referral,Annual,53.0,
CUST01603,2023-01-27,Standard,Central,Organic,Annual,70.0,
CUST00367,2023-04-26,Basic,West,Referral,Annual,18.0,
CUST01091,2024-05-24,Basic,North,Partner,Annual,35.0,
CUST00425,2023-08-20,Basic,North,Referral,Annual,66.0,
CUST00179,2023-07-23,Enterprise,West,Organic,Monthly,40.0,
CUST00300,2023-06-13,Enterprise,South,Social,Annual,46.0,
CUST00340,2024-09-19,Basic,West,Partner,Annual,37.0,
CUST02544,2024-01-15,Standard,West,Paid Search,Annual,30.0,
CUST01600,2024-01-15,Standard,East,Partner,Annual,41.0,
CUST01920,2023-09-17,Basic,North,Social,Monthly,39.0,
CUST02860,2024-02-04,Basic,West,Organic,Annual,19.0,
CUST01448,2025-01-16,Premium,,Social,Monthly,,
CUST02952,2023-03-05,Enterprise,West,Partner,Annual,61.0,
CUST01701,2023-02-23,Standard,East,Paid Search,Monthly,18.0,
CUST00961,2025-02-21,Enterprise,East,Partner,Monthly,60.0,
CUST01596,2023-12-17,Basic,,Paid Search,Annual,24.0,
CUST01758,2023-01-03,Premium,South,Social,Monthly,27.0,
CUST00036,2024-02-21,Basic,North,Referral,Monthly,44.0,
CUST00264,2024-11-08,Basic,Central,Organic,Monthly,28.0,
CUST01315,2024-08-22,Basic,North,Paid Search,Monthly,44.0,
CUST01946,2024-02-07,Basic,North,Paid Search,Annual,51.0,
CUST02380,2024-09-16,Standard,North,Social,Annual,64.0,
CUST01772,2023-01-31,Basic,South,Organic,Monthly,54.0,
CUST00169,2024-11-21,Premium,West,Partner,Monthly,66.0,
CUST01608,2023-03-25,Basic,West,Partner,Annual,,
CUST01657,2023-04-12,Standard,North,Organic,Monthly,37.0,
CUST01126,2023-08-24,Premium,East,Organic,Monthly,44.0,
CUST02423,2023-12-29,Basic,East,Referral,Annual,64.0,
CUST02691,2024-07-15,Standard,South,Social,Annual,61.0,
CUST00782,2024-11-22,Standard,South,Referral,Monthly,,NEGATIVE_AGE
CUST02100,2023-05-15,Premium,East,Social,Monthly,,
CUST00946,2024-10-02,Basic,Central,Organic,Monthly,34.0,
CUST01180,2024-03-30,Premium,West,Social,Monthly,69.0,
CUST00722,2024-03-02,Basic,East,Referral,Monthly,42.0,
CUST00670,2024-12-03,Standard,East,Paid Search,Monthly,51.0,
CUST00568,2024-05-05,Basic,East,Paid Search,Monthly,59.0,
CUST01985,2024-01-02,Basic,South,Partner,Monthly,54.0,
CUST01581,2025-01-23,Basic,West,Organic,Annual,58.0,
CUST00791,2024-12-01,Standard,South,Referral,Monthly,57.0,
CUST00527,2023-03-22,Standard,South,Partner,Monthly,38.0,
CUST01138,2024-12-14,Premium,West,Paid Search,Monthly,66.0,
CUST01453,2024-04-04,Basic,West,Organic,Monthly,54.0,
CUST02760,2024-07-01,Standard,West,Paid Search,Monthly,23.0,
CUST02467,2024-11-09,Standard,North,Referral,Monthly,68.0,
CUST01487,2024-12-29,Basic,South,Social,Monthly,30.0,
CUST01632,2023-12-23,Premium,West,Organic,Annual,36.0,
CUST02895,2023-01-21,Basic,East,Paid Search,Monthly,23.0,
CUST01643,2024-10-09,Standard,East,Organic,Monthly,25.0,
CUST01179,2023-12-26,Basic,West,Social,Monthly,,
CUST01462,2023-02-27,Standard,East,Social,Monthly,57.0,
CUST00730,2023-02-22,Premium,Central,Social,Monthly,68.0,
CUST01622,2024-02-02,Enterprise,East,Social,Annual,68.0,
CUST00209,2024-09-21,Basic,Central,Paid Search,Monthly,19.0,
CUST01935,2023-05-27,Enterprise,South,Paid Search,Annual,36.0,
CUST00450,2024-10-28,Enterprise,South,Paid Search,Monthly,62.0,
CUST02601,2024-11-14,Premium,South,Organic,Monthly,18.0,
CUST02454,2023-02-12,Basic,North,Paid Search,Monthly,54.0,
CUST01038,2024-09-02,Premium,West,Paid Search,Monthly,21.0,
CUST01183,2023-12-10,Basic,Central,Social,Monthly,44.0,
CUST01537,2023-12-01,Standard,West,Paid Search,Monthly,53.0,
CUST02815,2024-07-12,Standard,West,Partner,Annual,40.0,
CUST01739,2024-05-22,Basic,South,Social,Monthly,54.0,
CUST02329,2025-01-11,Standard,South,Social,Monthly,49.0,
CUST00352,2023-10-23,Premium,West,Paid Search,Monthly,68.0,
CUST02851,2024-12-13,Basic,North,Paid Search,Monthly,,
CUST02486,2025-02-05,Basic,West,Referral,Monthly,58.0,
CUST01331,2023-10-25,Standard,North,Partner,Monthly,27.0,
CUST02955,2024-08-11,Basic,Central,Organic,Monthly,51.0,
CUST01601,2024-11-12,Basic,Central,Organic,Monthly,39.0,
CUST02765,2024-02-20,Standard,South,Organic,Monthly,28.0,
CUST00123,2024-07-17,Basic,West,Organic,Monthly,25.0,
CUST02207,2024-03-03,Basic,East,Organic,Monthly,25.0,
CUST02177,2024-09-05,Standard,East,Organic,Annual,32.0,
CUST00041,2023-01-16,Enterprise,South,Organic,Monthly,31.0,
CUST00286,2025-01-20,Standard,North,Social,Annual,39.0,
CUST01585,2024-12-24,Standard,North,Paid Search,Monthly,,
CUST02311,2024-06-25,Basic,Central,Paid Search,Monthly,20.0,
CUST01594,2023-09-23,Enterprise,West,Paid Search,Annual,24.0,
CUST01136,2024-10-08,Premium,West,Partner,Monthly,48.0,
CUST00596,2023-06-24,Premium,South,Social,Monthly,23.0,
CUST02571,2024-01-21,Standard,North,Organic,Monthly,36.0,
CUST00751,2024-11-24,Premium,East,Partner,Monthly,53.0,
CUST01114,2023-01-08,Basic,North,Social,Monthly,36.0,
CUST00212,2023-10-09,Standard,Central,Paid Search,Monthly,56.0,
CUST01258,2024-09-21,Premium,West,Partner,Annual,21.0,
CUST02171,2023-07-10,Standard,West,Referral,Monthly,42.0,
CUST00703,2024-05-19,Basic,West,Organic,Monthly,30.0,
CUST01724,2024-12-11,Basic,West,Paid Search,Monthly,50.0,
CUST00003,2023-06-04,Basic,Central,Referral,Monthly,63.0,
CUST00861,2023-08-21,Premium,West,Paid Search,Monthly,27.0,
CUST01255,2023-11-17,Basic,West,Organic,Monthly,,
CUST01873,2024-07-29,Basic,East,Referral,Monthly,24.0,
CUST02065,2023-06-23,Basic,East,Partner,Annual,32.0,
CUST01039,2023-04-03,Basic,South,Social,Annual,58.0,
CUST02070,2025-01-03,Premium,North,Paid Search,Monthly,34.0,
CUST01068,2023-12-18,Enterprise,South,Referral,Annual,71.0,
CUST00293,2024-02-14,Premium,West,Paid Search,Monthly,62.0,
CUST02333,2024-05-01,Enterprise,North,Paid Search,Annual,37.0,
CUST00268,2024-04-25,Enterprise,South,Paid Search,Annual,46.0,
CUST01943,2024-02-25,Standard,Central,Organic,Annual,23.0,
CUST01016,2025-02-23,Standard,East,Organic,Annual,58.0,
CUST00941,2024-06-11,Basic,North,Organic,Annual,59.0,
CUST01798,2023-03-31,Standard,West,Paid Search,Annual,28.0,
CUST02158,2023-01-04,Basic,Central,Paid Search,Monthly,54.0,
CUST00828,2023-04-20,Basic,North,Referral,Annual,57.0,
CUST01565,2023-03-08,Premium,North,Partner,Monthly,27.0,
CUST02512,2024-01-07,Enterprise,Central,Referral,Monthly,19.0,
CUST00254,2024-12-25,Standard,West,Paid Search,Monthly,41.0,
CUST02116,2024-12-26,Standard,Central,Social,Annual,23.0,
CUST00609,2024-07-02,Standard,West,Referral,Monthly,37.0,
CUST02000,2023-08-21,Standard,Central,Referral,Annual,18.0,
CUST01644,2024-05-15,Standard,Central,Organic,Monthly,54.0,
CUST00786,2025-01-15,Standard,East,Partner,Monthly,56.0,
CUST00681,2023-03-12,Basic,West,Partner,Monthly,,
CUST02560,2023-10-15,Standard,Central,Social,Annual,26.0,
CUST00029,2024-07-16,Basic,Central,Social,Monthly,31.0,
CUST02832,2023-03-22,Basic,,Paid Search,Annual,66.0,
CUST02195,2023-09-25,Enterprise,West,Organic,Monthly,51.0,
CUST00161,2024-05-16,Premium,West,Paid Search,Monthly,53.0,
CUST02289,2023-06-08,Basic,South,Social,Annual,72.0,
CUST00571,2024-05-29,Basic,East,Organic,Monthly,32.0,
CUST00094,2025-02-27,Standard,North,Social,Annual,42.0,
CUST01746,2023-04-19,Standard,East,Social,Monthly,26.0,
CUST01940,2023-11-05,Basic,East,Referral,Monthly,52.0,
CUST00744,2023-02-25,Basic,East,Referral,Monthly,32.0,
CUST01834,2024-05-30,Standard,North,Referral,Annual,31.0,
CUST00644,2025-08-01,Basic,West,Partner,Monthly,44.0,
CUST02303,2023-11-29,Enterprise,West,Social,Annual,,
CUST00806,2024-12-24,Basic,West,Partner,Monthly,23.0,
CUST02767,2023-03-26,Basic,North,Organic,Monthly,23.0,
CUST01551,2024-11-04,Premium,Central,Paid Search,Monthly,31.0,
CUST02090,2023-08-13,Basic,North,Paid Search,Monthly,54.0,
CUST00396,2023-08-31,Basic,South,Partner,Monthly,44.0,
CUST00824,2025-02-05,Premium,North,Referral,Monthly,38.0,
CUST00138,2024-12-20,Premium,North,Referral,Annual,68.0,
CUST00711,2025-02-19,Basic,West,Partner,Annual,46.0,
CUST00096,2024-05-03,Standard,Central,Social,Annual,49.0,
CUST02653,2023-01-22,Premium,East,Referral,Monthly,48.0,
CUST01011,2024-05-09,Enterprise,South,Organic,Annual,64.0,
CUST02581,2024-12-31,Basic,East,Partner,Monthly,44.0,
CUST02522,2024-01-25,Basic,East,Referral,Monthly,69.0,
CUST01017,2023-08-03,Basic,,Organic,Monthly,67.0,
CUST02399,2024-10-25,Basic,West,Social,Annual,29.0,
CUST02951,2024-10-14,Premium,East,Social,Annual,56.0,
CUST02546,2023-11-29,Enterprise,West,Paid Search,Annual,46.0,
CUST01817,2025-10-02,Basic,South,Paid Search,Monthly,48.0,
CUST02444,2023-06-08,Enterprise,East,Partner,Annual,53.0,
CUST00387,2024-01-22,Basic,Central,Organic,Annual,25.0,
CUST02435,2023-09-21,Basic,Central,Organic,Monthly,61.0,
CUST02441,2024-03-06,Basic,West,Organic,Monthly,52.0,
CUST02612,2025-02-27,Premium,East,Social,Monthly,35.0,
CUST02652,2024-09-11,Standard,West,Paid Search,Annual,,
CUST02172,2024-11-05,Standard,North,Paid Search,Monthly,40.0,
CUST01722,2023-03-11,Standard,Central,Partner,Monthly,,
CUST00151,2023-01-02,Standard,Central,Paid Search,Monthly,51.0,
CUST01204,2024-12-27,Basic,North,Organic,Annual,27.0,
