customer_id,signup_date_cust,plan_cust,region,acq_channel,contract_type_cust,age,age_flag,plan_sub,mrr,contract_type_sub,signup_date_sub,churn_date,status,sub_flag,avg_monthly_logins,avg_features_used,avg_active_minutes,total_months_with_data,last_active_month,logins_last90d,total_tickets,unresolved_tickets,critical_tickets,tickets_last90d,plan_final,contract_type_final,churned,tenure_days,tenure_bucket,engagement_tier,days_since_last_active
CUST00724,2023-09-15,Basic,West,Social,Annual,63.0,,Basic,299,Annual,2023-09-15,,Active,,2.5,8.6,711.35,20,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Annual,0,625.0,12-24m,Low,61
CUST00521,2024-05-21,Basic,South,Paid Search,Monthly,51.0,,Basic,299,Monthly,2024-05-21,,Active,,7.42,9.67,665.17,12,2025-04-01,9.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,376.0,12-24m,Medium,61
CUST00717,2024-12-28,Standard,Central,Organic,Annual,69.0,,Standard,599,Annual,2024-12-28,2025-04-21,Churned,,1.4,9.2,553.6,5,2025-04-01,1.0,0.0,0.0,0.0,0.0,Standard,Annual,1,114.0,3-6m,Low,61
CUST01710,2024-06-06,Standard,North,Paid Search,Monthly,35.0,,Standard,599,Monthly,2024-06-06,,Active,,18.64,7.91,728.09,11,2025-04-01,17.0,2.0,0.0,0.0,0.0,Standard,Monthly,0,360.0,6-12m,High,61
CUST00715,2023-05-16,Enterprise,South,Paid Search,Annual,38.0,,Enterprise,2999,Annual,2023-05-16,,Active,,6.96,7.08,548.79,24,2025-04-01,10.0,3.0,0.0,0.0,0.0,Enterprise,Annual,0,747.0,24m+,Medium,61
CUST02923,2024-06-25,Premium,East,Referral,Monthly,72.0,,Premium,1199,Monthly,2024-06-25,,Active,,1.09,7.64,577.36,11,2025-04-01,1.0,5.0,0.0,0.0,2.0,Premium,Monthly,0,341.0,6-12m,Low,61
CUST02184,2023-03-24,Basic,South,Paid Search,Annual,27.0,,Basic,299,Annual,2023-03-24,,Active,,1.19,7.62,539.81,26,2025-04-01,0.0,0.0,0.0,0.0,0.0,Basic,Annual,0,800.0,24m+,Low,61
CUST02886,2024-04-05,Basic,South,Organic,Annual,64.0,,Basic,299,Annual,2024-04-05,,Active,,1.92,10.23,690.85,13,2025-04-01,4.0,3.0,1.0,1.0,1.0,Basic,Annual,0,422.0,12-24m,Low,61
CUST02587,2024-10-11,Standard,North,Paid Search,Monthly,19.0,,Standard,599,Monthly,2024-10-11,2025-01-03,Churned,,3.5,8.25,424.75,4,2025-01-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,1,84.0,0-3m,Low,151
CUST01021,2024-09-19,Premium,Central,Paid Search,Monthly,48.0,,Premium,1199,Monthly,2024-09-19,2024-11-14,Churned,,1.33,11.33,1001.0,3,2024-11-01,0.0,3.0,1.0,0.0,1.0,Premium,Monthly,1,56.0,0-3m,Low,212
CUST01073,2024-04-30,Basic,Central,Social,Monthly,69.0,,Basic,299,Monthly,2024-04-30,2024-09-16,Churned,,4.33,10.83,607.83,6,2024-09-01,0.0,5.0,0.0,0.0,3.0,Basic,Monthly,1,139.0,3-6m,Low,273
CUST01742,2023-09-09,Standard,West,Organic,Monthly,64.0,,Standard,599,Monthly,2023-09-09,,Active,,2.45,8.5,605.75,20,2025-04-01,2.0,5.0,0.0,0.0,1.0,Standard,Monthly,0,631.0,12-24m,Low,61
CUST01008,2024-12-23,Premium,North,Organic,Monthly,33.0,,Premium,1199,Monthly,2024-12-23,,Active,,3.6,6.2,795.6,5,2025-04-01,3.0,5.0,0.0,0.0,3.0,Premium,Monthly,0,160.0,3-6m,Low,61
CUST01577,2024-01-18,Basic,East,Referral,Monthly,44.0,,Basic,299,Monthly,2024-01-18,,Active,,12.38,8.31,460.0,16,2025-04-01,15.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,500.0,12-24m,Medium,61
CUST01302,2023-12-29,Enterprise,Central,Social,Annual,18.0,,Enterprise,2999,Annual,2023-12-29,,Active,,11.41,9.65,743.82,17,2025-04-01,13.0,0.0,0.0,0.0,0.0,Enterprise,Annual,0,520.0,12-24m,Medium,61
CUST01788,2025-02-08,Basic,East,Partner,Annual,24.0,,Basic,299,Annual,2025-02-08,,Active,,0.0,9.33,559.0,3,2025-04-01,0.0,0.0,0.0,0.0,0.0,Basic,Annual,0,113.0,3-6m,Inactive,61
CUST02069,2024-03-12,Premium,Central,Organic,Monthly,25.0,,Premium,1199,Monthly,2024-03-12,2024-10-25,Churned,,2.0,2.88,812.5,8,2024-10-01,0.0,2.0,1.0,0.0,1.0,Premium,Monthly,1,227.0,6-12m,Low,243
CUST02990,2024-11-10,Basic,South,Partner,Monthly,45.0,,Basic,299,Monthly,2024-11-10,,Active,,7.33,6.33,838.83,6,2025-04-01,8.0,2.0,0.0,1.0,0.0,Basic,Monthly,0,203.0,6-12m,Medium,61
CUST00560,2023-05-24,Basic,North,Social,Annual,26.0,,Basic,299,Annual,2023-05-24,2024-07-23,Churned,,4.0,6.47,688.87,15,2024-07-01,0.0,4.0,1.0,0.0,0.0,Basic,Annual,1,426.0,12-24m,Low,335
CUST00659,2023-01-05,Basic,South,Social,Annual,38.0,,Basic,299,Annual,2023-01-05,2025-03-19,Churned,,2.7,8.7,582.22,27,2025-03-01,0.0,0.0,0.0,0.0,0.0,Basic,Annual,1,804.0,24m+,Low,92
CUST02490,2024-04-15,Standard,Central,Social,Annual,26.0,,Standard,599,Annual,2024-04-15,,Active,,4.69,6.77,442.69,13,2025-04-01,5.0,2.0,0.0,0.0,1.0,Standard,Annual,0,412.0,12-24m,Low,61
CUST01838,2024-11-05,Basic,West,Referral,Monthly,44.0,,Basic,299,Monthly,2024-11-05,,Active,,2.83,7.5,638.33,6,2025-04-01,4.0,1.0,0.0,0.0,1.0,Basic,Monthly,0,208.0,6-12m,Low,61
CUST01293,2023-09-24,Basic,East,Organic,Monthly,18.0,,Basic,299,Monthly,2023-09-24,,Active,,2.7,7.1,597.7,20,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,616.0,12-24m,Low,61
CUST00608,2024-08-26,Basic,North,Social,Annual,44.0,,Basic,299,Annual,2024-08-26,2025-02-18,Churned,,1.43,8.14,530.29,7,2025-02-01,0.0,3.0,0.0,0.0,0.0,Basic,Annual,1,176.0,3-6m,Low,120
CUST02362,2024-07-10,Basic,South,Partner,Annual,25.0,,Basic,299,Annual,2024-07-10,,Active,,7.4,8.4,805.7,10,2025-04-01,8.0,2.0,0.0,1.0,1.0,Basic,Annual,0,326.0,6-12m,Medium,61
CUST01642,2024-11-17,Standard,West,Social,Annual,35.0,,Standard,599,Annual,2024-11-17,,Active,,4.33,7.0,743.0,6,2025-04-01,5.0,0.0,0.0,0.0,0.0,Standard,Annual,0,196.0,6-12m,Low,61
CUST01328,2025-02-13,Standard,East,Referral,Monthly,45.0,,Standard,599,Monthly,2025-02-13,,Active,,3.67,8.0,490.33,3,2025-04-01,7.0,1.0,0.0,1.0,0.0,Standard,Monthly,0,108.0,3-6m,Low,61
CUST02702,2024-07-08,Premium,South,Social,Monthly,,,Premium,1199,Monthly,2024-07-08,,Active,,11.6,8.6,566.4,10,2025-04-01,13.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,328.0,6-12m,Medium,61
CUST00603,2024-10-15,Basic,North,Paid Search,Monthly,68.0,,Basic,299,Monthly,2024-10-15,2025-04-17,Churned,,4.14,8.57,743.29,7,2025-04-01,2.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,184.0,6-12m,Low,61
CUST02618,2023-06-28,Standard,East,Paid Search,Monthly,36.0,,Standard,599,Monthly,2023-06-28,,Active,,2.43,7.83,742.48,23,2025-04-01,6.0,2.0,0.0,0.0,1.0,Standard,Monthly,0,704.0,12-24m,Low,61
CUST02558,2023-01-19,Standard,West,Organic,Annual,62.0,,Standard,599,Annual,2023-01-19,,Active,,1.25,7.86,582.96,28,2025-04-01,1.0,2.0,0.0,0.0,0.0,Standard,Annual,0,864.0,24m+,Low,61
CUST00237,2024-03-22,Basic,North,Social,Monthly,54.0,,Basic,299,Monthly,2024-03-22,,Active,,7.5,8.5,569.14,14,2025-04-01,2.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,436.0,12-24m,Medium,61
CUST01656,2024-06-19,Enterprise,East,Referral,Monthly,62.0,,Enterprise,2999,Monthly,2024-06-19,,Active,,1.45,5.55,703.0,11,2025-04-01,2.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,347.0,6-12m,Low,61
CUST02790,2024-12-29,Basic,Central,Paid Search,Monthly,48.0,,Basic,299,Monthly,2024-12-29,2025-02-13,Churned,,2.67,10.67,626.33,3,2025-02-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,46.0,0-3m,Low,120
CUST01250,2024-05-23,Standard,North,Social,Monthly,36.0,,Standard,599,Monthly,2024-05-23,,Active,,4.58,9.17,568.58,12,2025-04-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,374.0,12-24m,Low,61
CUST00231,2024-02-29,Basic,Central,Organic,Monthly,36.0,,Basic,299,Monthly,2024-02-29,2024-12-22,Churned,,0.36,7.91,636.82,11,2024-12-01,0.0,1.0,0.0,0.0,1.0,Basic,Monthly,1,297.0,6-12m,Low,182
CUST00587,2024-08-09,Basic,Central,Organic,Monthly,69.0,,Basic,299,Monthly,2024-08-09,2024-12-07,Churned,,19.2,9.8,386.0,5,2024-12-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,120.0,3-6m,High,182
CUST01948,2023-04-20,Basic,North,Social,Monthly,62.0,,Basic,299,Monthly,2023-04-20,,Active,,4.72,8.16,568.2,25,2025-04-01,5.0,2.0,0.0,0.0,0.0,Basic,Monthly,0,773.0,24m+,Low,61
CUST00208,2024-04-04,Premium,Central,Referral,Monthly,32.0,,Premium,1199,Monthly,2024-04-04,,Active,,1.46,6.38,773.15,13,2025-04-01,4.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,423.0,12-24m,Low,61
CUST02846,2024-12-24,Standard,Central,Paid Search,Annual,43.0,,Standard,599,Annual,2024-12-24,,Active,,3.0,7.6,608.6,5,2025-04-01,1.0,1.0,1.0,0.0,1.0,Standard,Annual,0,159.0,3-6m,Low,61
CUST02963,2023-12-05,Standard,North,Partner,Annual,,,Standard,599,Annual,2023-05-12,,Active,,2.42,7.42,683.08,24,2025-04-01,2.0,1.0,0.0,0.0,0.0,Standard,Annual,0,751.0,24m+,Low,61
CUST00439,2024-12-31,Basic,East,Organic,Annual,58.0,,Basic,299,Annual,2024-12-31,,Active,,1.8,5.8,359.2,5,2025-04-01,4.0,1.0,0.0,0.0,1.0,Basic,Annual,0,152.0,3-6m,Low,61
CUST00776,2024-06-08,Basic,West,Paid Search,Annual,71.0,,Basic,299,Annual,2024-08-06,,Active,,5.33,8.44,488.11,9,2025-04-01,7.0,0.0,0.0,0.0,0.0,Basic,Annual,0,299.0,6-12m,Medium,61
CUST00778,2023-12-28,Premium,East,Paid Search,Monthly,56.0,,Premium,1199,Monthly,2023-12-28,2025-02-12,Churned,,1.33,6.07,619.67,15,2025-02-01,0.0,3.0,1.0,1.0,0.0,Premium,Monthly,1,412.0,12-24m,Low,120
CUST00285,2024-01-18,Basic,North,Paid Search,Monthly,33.0,,Basic,299,Monthly,2024-01-18,2024-07-23,Churned,,3.0,6.43,328.71,7,2024-07-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,187.0,6-12m,Low,335
CUST01003,2023-12-10,Standard,West,Partner,Monthly,51.0,,Standard,599,Monthly,2023-12-10,2024-01-15,Churned,,3.5,9.0,667.5,2,2024-01-01,0.0,2.0,1.0,0.0,2.0,Standard,Monthly,1,36.0,0-3m,Low,517
CUST02502,2023-11-20,Standard,Central,Paid Search,Monthly,20.0,,Standard,599,Monthly,2023-11-20,2024-09-07,Churned,,1.55,8.36,421.0,11,2024-09-01,0.0,1.0,0.0,0.0,0.0,Standard,Monthly,1,292.0,6-12m,Low,273
CUST01358,2023-05-13,Basic,South,Referral,Monthly,44.0,,Basic,299,Monthly,2023-05-13,,Active,,4.38,8.79,473.38,24,2025-04-01,3.0,2.0,1.0,0.0,2.0,Basic,Monthly,0,750.0,24m+,Low,61
CUST02267,2023-10-12,Standard,North,Referral,Monthly,47.0,,Standard,599,Monthly,2023-10-12,2024-05-09,Churned,,1.88,10.12,663.5,8,2024-05-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,1,210.0,6-12m,Low,396
CUST02890,2023-03-16,Basic,North,Paid Search,Annual,28.0,,Basic,299,Annual,2023-03-16,2023-11-30,Churned,,6.11,8.0,725.11,9,2023-11-01,0.0,3.0,0.0,0.0,0.0,Basic,Annual,1,259.0,6-12m,Medium,578
CUST00183,2023-07-14,Standard,South,Referral,Annual,59.0,,Standard,599,Annual,2023-07-14,,Active,,1.95,8.32,557.18,22,2025-04-01,0.0,3.0,0.0,0.0,1.0,Standard,Annual,0,688.0,12-24m,Low,61
CUST01368,2024-02-06,Standard,,Organic,Monthly,70.0,,Standard,599,Monthly,2024-06-02,,Active,,1.36,5.82,677.45,11,2025-04-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,364.0,6-12m,Low,61
CUST00727,2023-07-11,Enterprise,Central,Organic,Monthly,35.0,,Enterprise,2999,Monthly,2023-07-11,,Active,,4.18,6.36,571.86,22,2025-04-01,4.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,691.0,12-24m,Low,61
CUST00869,2024-02-27,Basic,North,Organic,Monthly,58.0,,Basic,299,Monthly,2024-02-27,,Active,,7.73,7.6,654.53,15,2025-04-01,11.0,5.0,1.0,0.0,2.0,Basic,Monthly,0,460.0,12-24m,Medium,61
CUST00674,2024-12-21,Standard,South,Organic,Monthly,31.0,,Standard,599,Monthly,2024-12-21,2025-03-28,Churned,,13.0,5.75,583.5,4,2025-03-01,0.0,1.0,0.0,0.0,0.0,Standard,Monthly,1,97.0,3-6m,Medium,92
CUST01698,2024-11-29,Premium,East,Social,Annual,43.0,,Premium,1199,Annual,2024-11-29,,Active,,1.67,6.17,769.67,6,2025-04-01,2.0,0.0,0.0,0.0,0.0,Premium,Annual,0,184.0,6-12m,Low,61
CUST00839,2024-03-18,Premium,South,Organic,Annual,27.0,,Premium,1199,Annual,2024-03-18,,Active,,2.64,6.86,640.43,14,2025-04-01,3.0,0.0,0.0,0.0,0.0,Premium,Annual,0,440.0,12-24m,Low,61
CUST02052,2024-03-17,Basic,South,Partner,Monthly,,NEGATIVE_AGE,Basic,299,Monthly,2024-03-17,,Active,,6.93,8.21,631.43,14,2025-04-01,4.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,441.0,12-24m,Medium,61
CUST02031,2023-01-17,Standard,East,Paid Search,Monthly,33.0,,Standard,599,Monthly,2023-01-17,2024-12-18,Churned,,4.29,9.29,609.46,24,2024-12-01,0.0,1.0,0.0,1.0,0.0,Standard,Monthly,1,701.0,12-24m,Low,182
CUST02808,2025-02-22,Enterprise,East,Partner,Annual,58.0,,Enterprise,2999,Annual,2025-02-22,2025-04-08,Churned,,1.33,9.67,943.0,3,2025-04-01,1.0,1.0,0.0,0.0,1.0,Enterprise,Annual,1,45.0,0-3m,Low,61
CUST01124,2023-01-30,Standard,North,Organic,Monthly,46.0,,Standard,599,Monthly,2023-01-30,2024-12-30,Churned,,10.62,9.42,650.25,24,2024-12-01,0.0,1.0,0.0,1.0,0.0,Standard,Monthly,1,700.0,12-24m,Medium,182
CUST02682,2024-08-18,Standard,North,Social,Annual,58.0,,Standard,599,Annual,2024-08-18,,Active,ACTIVE_WITH_CHURN_DATE,2.22,8.11,550.22,9,2025-04-01,3.0,1.0,0.0,0.0,1.0,Standard,Annual,0,287.0,6-12m,Low,61
CUST00739,2023-02-14,Basic,South,Paid Search,Monthly,24.0,,Basic,299,Monthly,2023-02-14,2023-06-28,Churned,,4.0,10.2,530.0,5,2023-06-01,0.0,2.0,1.0,0.0,0.0,Basic,Monthly,1,134.0,3-6m,Low,731
CUST00174,2023-09-08,Standard,Central,Referral,Monthly,29.0,,Standard,599,Monthly,2023-09-08,2024-08-04,Churned,,2.36,7.55,763.45,11,2024-07-01,0.0,2.0,2.0,0.0,0.0,Standard,Monthly,1,331.0,6-12m,Low,335
CUST01830,2024-01-18,Basic,Central,Organic,Monthly,36.0,,Basic,299,Monthly,2024-01-18,,Active,,3.06,7.88,420.19,16,2025-04-01,4.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,500.0,12-24m,Low,61
CUST02509,2024-04-25,Standard,East,Referral,Annual,25.0,,Standard,599,Annual,2024-04-25,2024-07-09,Churned,,6.75,7.25,889.25,4,2024-07-01,0.0,4.0,0.0,0.0,1.0,Standard,Annual,1,75.0,0-3m,Medium,335
CUST00803,2024-08-14,Basic,West,Social,Annual,60.0,,Basic,299,Annual,2024-08-14,,Active,,7.89,6.89,489.67,9,2025-04-01,13.0,0.0,0.0,0.0,0.0,Basic,Annual,0,291.0,6-12m,Medium,61
CUST01266,2023-02-13,Enterprise,West,Social,Monthly,23.0,,Enterprise,2999,Monthly,2023-02-13,,Active,,7.19,7.59,657.41,27,2025-04-01,6.0,2.0,2.0,0.0,0.0,Enterprise,Monthly,0,839.0,24m+,Medium,61
CUST02237,2024-11-02,Basic,North,Paid Search,Annual,44.0,,Basic,299,Annual,2024-11-02,2025-03-25,Churned,,2.0,5.6,345.0,5,2025-03-01,0.0,0.0,0.0,0.0,0.0,Basic,Annual,1,143.0,3-6m,Low,92
CUST02597,2023-11-07,Basic,North,Referral,Monthly,71.0,,Basic,299,Monthly,2023-11-07,2024-10-19,Churned,,1.42,6.75,708.67,12,2024-10-01,0.0,2.0,2.0,0.0,0.0,Basic,Monthly,1,347.0,6-12m,Low,243
CUST02129,2023-10-19,Premium,West,Referral,Monthly,57.0,,Premium,1199,Monthly,2023-10-19,,Active,,4.0,6.0,725.42,19,2025-04-01,4.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,591.0,12-24m,Low,61
CUST00479,2023-05-25,Standard,West,Referral,Monthly,45.0,,Standard,599,Monthly,2023-05-25,,Active,,2.67,7.38,619.33,24,2025-04-01,5.0,1.0,1.0,0.0,1.0,Standard,Monthly,0,738.0,24m+,Low,61
CUST02500,2025-02-26,Basic,West,Referral,Annual,27.0,,Basic,299,Annual,2025-02-26,,Active,,0.67,12.33,797.0,3,2025-04-01,0.0,0.0,0.0,0.0,0.0,Basic,Annual,0,95.0,3-6m,Low,61
CUST00142,2024-12-06,Basic,West,Partner,Monthly,49.0,,Basic,299,Monthly,2024-12-06,,Active,,3.0,12.0,465.2,5,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,177.0,3-6m,Low,61
CUST00102,2024-03-07,Basic,North,Paid Search,Annual,21.0,,Basic,299,Annual,2024-03-07,,Active,,4.5,9.5,626.07,14,2025-04-01,3.0,5.0,2.0,1.0,1.0,Basic,Annual,0,451.0,12-24m,Low,61
CUST01974,2024-03-28,Premium,Central,Referral,Monthly,29.0,,Premium,1199,Monthly,2024-03-28,,Churned,CHURN_BEFORE_SIGNUP,6.86,6.5,611.79,14,2025-04-01,9.0,4.0,0.0,1.0,1.0,Premium,Monthly,1,,,Medium,61
CUST02770,2024-01-01,Standard,,Organic,Annual,39.0,,Standard,599,Annual,2024-01-01,,Active,,4.69,8.0,673.94,16,2025-04-01,5.0,0.0,0.0,0.0,0.0,Standard,Annual,0,517.0,12-24m,Low,61
CUST01832,2023-04-12,Enterprise,,Organic,Monthly,44.0,,Enterprise,2999,Monthly,2023-04-12,,Active,,1.96,7.08,637.8,25,2025-04-01,3.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,781.0,24m+,Low,61
CUST01291,2024-10-24,Standard,South,Partner,Annual,30.0,,Standard,599,Annual,2024-10-24,,Active,,3.14,7.14,412.14,7,2025-04-01,3.0,1.0,1.0,0.0,0.0,Standard,Annual,0,220.0,6-12m,Low,61
CUST02513,2024-05-18,Enterprise,Central,Paid Search,Monthly,23.0,,Enterprise,2999,Monthly,2024-05-18,2024-08-13,Churned,,11.5,7.75,490.5,4,2024-08-01,0.0,1.0,1.0,0.0,0.0,Enterprise,Monthly,1,87.0,0-3m,Medium,304
CUST01815,2023-03-25,Basic,West,Social,Monthly,60.0,,Basic,299,Monthly,2023-03-25,,Active,,10.73,7.42,716.88,26,2025-04-01,11.0,4.0,0.0,0.0,0.0,Basic,Monthly,0,799.0,24m+,Medium,61
CUST00107,2023-04-28,Premium,South,Partner,Monthly,19.0,,Premium,1199,Monthly,2023-04-28,2023-09-06,Churned,,3.0,7.67,495.17,6,2023-09-01,0.0,5.0,2.0,0.0,0.0,Premium,Monthly,1,131.0,3-6m,Low,639
CUST00384,2024-08-15,Basic,West,Paid Search,Monthly,21.0,,Basic,299,Monthly,2024-08-15,2024-11-12,Churned,,10.75,8.25,610.25,4,2024-11-01,0.0,5.0,3.0,1.0,3.0,Basic,Monthly,1,89.0,0-3m,Medium,212
CUST00859,2024-12-15,Standard,Central,Referral,Monthly,58.0,,Standard,599,Monthly,2024-12-15,2025-05-12,Churned,,3.2,6.4,631.6,5,2025-04-01,5.0,3.0,0.0,0.0,3.0,Standard,Monthly,1,148.0,3-6m,Low,61
CUST00693,2023-06-19,Basic,West,Paid Search,Monthly,35.0,,Basic,299,Monthly,2023-06-19,,Active,,3.96,8.39,528.96,23,2025-04-01,6.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,713.0,12-24m,Low,61
CUST01926,2023-06-29,Basic,East,Social,Monthly,44.0,,Basic,299,Monthly,2023-06-29,,Active,,5.04,6.61,566.39,23,2025-04-01,5.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,703.0,12-24m,Medium,61
CUST02661,2023-05-21,Basic,South,Social,Annual,30.0,,Basic,299,Annual,2023-05-21,,Active,,1.92,6.42,681.46,24,2025-04-01,6.0,0.0,0.0,0.0,0.0,Basic,Annual,0,742.0,24m+,Low,61
CUST00153,2023-10-01,Standard,East,Paid Search,Annual,25.0,,Standard,599,Annual,2023-10-01,2023-12-13,Churned,,5.0,6.67,207.0,3,2023-12-01,0.0,2.0,1.0,0.0,1.0,Standard,Annual,1,73.0,0-3m,Low,548
CUST00685,2024-03-02,Enterprise,West,Social,Annual,29.0,,Enterprise,2999,Annual,2024-03-02,2025-04-02,Churned,,10.77,6.46,609.08,13,2025-03-01,0.0,3.0,0.0,1.0,0.0,Enterprise,Annual,1,396.0,12-24m,Medium,92
CUST01501,2024-10-22,Basic,North,Organic,Monthly,52.0,,Basic,299,Monthly,2024-10-22,2024-11-28,Churned,,3.0,6.0,644.0,2,2024-11-01,0.0,1.0,0.0,0.0,1.0,Basic,Monthly,1,37.0,0-3m,Low,212
CUST00931,2023-04-26,Standard,West,Paid Search,Monthly,40.0,,Standard,599,Monthly,2023-04-26,2024-12-21,Churned,,4.24,8.57,595.43,21,2024-12-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,1,605.0,12-24m,Low,182
CUST01454,2023-01-26,Enterprise,South,Partner,Monthly,22.0,,Enterprise,2999,Monthly,2023-01-26,,Active,,2.14,8.36,504.11,28,2025-04-01,1.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,857.0,24m+,Low,61
CUST02705,2024-12-16,Standard,South,Social,Monthly,,,Standard,599,Monthly,2024-12-16,2025-01-25,Churned,,20.0,6.0,593.5,2,2025-01-01,0.0,3.0,0.0,0.0,2.0,Standard,Monthly,1,40.0,0-3m,High,151
CUST00595,2023-02-04,Basic,East,Organic,Monthly,39.0,,Basic,299,Monthly,2023-02-04,,Active,,8.44,8.74,695.81,27,2025-04-01,9.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,848.0,24m+,Medium,61
CUST02712,2023-07-20,Premium,West,Paid Search,Annual,23.0,,Premium,1199,Annual,2023-07-20,2024-08-31,Churned,,18.86,7.29,665.79,14,2024-08-01,0.0,6.0,2.0,1.0,0.0,Premium,Annual,1,408.0,12-24m,High,304
CUST02153,2024-09-20,Premium,East,Social,Annual,38.0,,Premium,1199,Annual,2024-09-20,,Active,,7.75,10.0,844.88,8,2025-04-01,9.0,0.0,0.0,0.0,0.0,Premium,Annual,0,254.0,6-12m,Medium,61
CUST00586,2023-06-29,Basic,East,Organic,Annual,62.0,,Basic,299,Annual,2023-06-29,2023-10-09,Churned,,5.8,7.2,510.0,5,2023-10-01,0.0,1.0,1.0,0.0,0.0,Basic,Annual,1,102.0,3-6m,Medium,609
CUST01778,2024-05-28,Basic,South,Paid Search,Monthly,23.0,,Basic,299,Monthly,2024-05-28,2024-11-20,Churned,,4.14,8.43,664.43,7,2024-11-01,0.0,2.0,0.0,0.0,0.0,Basic,Monthly,1,176.0,3-6m,Low,212
CUST00714,2023-11-08,Basic,Central,Social,Annual,61.0,,Basic,299,Annual,2023-08-11,,Active,,7.86,6.05,569.38,21,2025-04-01,8.0,1.0,0.0,0.0,0.0,Basic,Annual,0,660.0,12-24m,Medium,61
CUST02169,2024-07-18,Premium,East,Organic,Annual,34.0,,Premium,1199,Annual,2024-07-18,,Active,,10.2,8.8,549.9,10,2025-04-01,10.0,0.0,0.0,0.0,0.0,Premium,Annual,0,318.0,6-12m,Medium,61
CUST02178,2025-02-20,Enterprise,Central,Organic,Monthly,35.0,,Enterprise,2999,Monthly,2025-02-20,2025-04-29,Churned,,4.0,6.33,287.0,3,2025-04-01,4.0,3.0,1.0,0.0,1.0,Enterprise,Monthly,1,68.0,0-3m,Low,61
CUST00821,2024-08-05,Basic,North,Paid Search,Annual,32.0,,Basic,299,Annual,2024-05-08,2024-05-30,Churned,,3.0,3.0,1003.0,1,2024-05-01,0.0,0.0,0.0,0.0,0.0,Basic,Annual,1,22.0,0-3m,Low,396
CUST02370,2023-07-27,Basic,West,Organic,Annual,,,Basic,299,Annual,2023-07-27,,Active,,0.68,9.32,750.91,22,2025-04-01,1.0,3.0,0.0,0.0,0.0,Basic,Annual,0,675.0,12-24m,Low,61
CUST02708,2024-12-15,Basic,North,Paid Search,Monthly,,,Basic,299,Monthly,2024-12-15,,Active,,1.6,7.4,646.0,5,2025-04-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,168.0,3-6m,Low,61
CUST02339,2023-06-28,Enterprise,South,Social,Annual,29.0,,Enterprise,2999,Annual,2023-06-28,,Active,,2.91,8.87,608.48,23,2025-04-01,6.0,3.0,1.0,0.0,0.0,Enterprise,Annual,0,704.0,12-24m,Low,61
CUST00774,2024-10-04,Premium,North,Partner,Monthly,63.0,,Premium,1199,Monthly,2024-04-10,,Active,,8.23,7.54,551.31,13,2025-04-01,12.0,2.0,0.0,1.0,1.0,Premium,Monthly,0,417.0,12-24m,Medium,61
CUST02550,2023-01-17,Basic,South,Organic,Monthly,49.0,,Basic,299,Monthly,2023-01-17,,Active,,7.64,8.89,627.93,28,2025-04-01,7.0,1.0,0.0,1.0,0.0,Basic,Monthly,0,866.0,24m+,Medium,61
CUST00017,2024-07-28,Standard,Central,Paid Search,Monthly,41.0,,Standard,599,Monthly,2024-07-28,2025-01-18,Churned,,2.29,7.57,764.43,7,2025-01-01,0.0,3.0,0.0,0.0,0.0,Standard,Monthly,1,174.0,3-6m,Low,151
CUST01134,2024-04-29,Premium,East,Organic,Monthly,33.0,,Premium,1199,Monthly,2024-04-29,2024-06-04,Churned,,11.0,7.33,557.0,3,2024-06-01,0.0,4.0,0.0,1.0,0.0,Premium,Monthly,1,36.0,0-3m,Medium,365
CUST00347,2023-06-05,Standard,South,Paid Search,Annual,48.0,,Standard,599,Annual,2023-06-05,,Active,,20.13,9.0,526.87,23,2025-04-01,19.0,1.0,0.0,0.0,1.0,Standard,Annual,0,727.0,12-24m,High,61
