customer_id,plan,mrr,contract_type,signup_date,churn_date,status,sub_flag
CUST01318,Basic,299,Annual,2023-11-28,2025-04-05,Churned,
CUST01319,Standard,599,Monthly,2024-04-09,2024-11-15,Churned,
CUST01320,Standard,599,Annual,2024-11-02,,Active,
CUST01321,Basic,299,Monthly,2024-08-05,,Active,
CUST01322,Premium,1199,Monthly,2023-02-26,,Active,
CUST01323,Basic,299,Annual,2023-09-19,,Active,
CUST01324,Premium,1199,Annual,2024-02-02,,Active,
CUST01325,Basic,299,Annual,2023-05-04,,Active,
CUST01326,Basic,299,Monthly,2024-09-09,,Active,
CUST01327,Premium,1199,Monthly,2024-04-01,,Active,
CUST01328,Standard,599,Monthly,2025-02-13,,Active,
CUST01329,Basic,299,Annual,2023-04-06,,Active,
CUST01330,Premium,1199,Monthly,2024-12-03,2025-04-15,Churned,
CUST01331,Standard,599,Monthly,2023-10-25,,Active,
CUST01332,Standard,599,Monthly,2023-05-11,2024-12-12,Churned,
CUST01333,Basic,299,Monthly,2024-08-05,,Active,
CUST01334,Standard,599,Monthly,2024-03-11,2024-05-12,Churned,
CUST01335,Basic,299,Monthly,2023-12-30,2024-10-25,Churned,
CUST01336,Standard,599,Monthly,2024-11-08,2025-05-03,Churned,
CUST01337,Basic,299,Annual,2024-12-22,2025-03-18,Churned,
CUST01338,Premium,1199,Annual,2024-09-30,,Active,ACTIVE_WITH_CHURN_DATE
CUST01339,Basic,299,Annual,2023-08-05,2025-02-04,Churned,
CUST01340,Basic,299,Monthly,2024-07-01,,Active,
CUST01341,Standard,599,Monthly,2024-04-16,,Active,
CUST01342,Basic,299,Monthly,2024-09-23,2025-01-18,Churned,
CUST01343,Basic,299,Monthly,2023-01-15,2023-06-05,Churned,
CUST01344,Standard,599,Monthly,2023-08-03,,Active,
CUST01345,Basic,299,Monthly,2024-07-05,,Active,
CUST01346,Basic,299,Monthly,2023-01-23,,Active,
CUST01347,Basic,299,Monthly,2024-04-27,,Active,
CUST01348,Basic,299,Annual,2024-02-06,,Active,
CUST01349,Premium,1199,Monthly,2024-03-01,,Active,
CUST01350,Standard,599,Annual,2023-02-07,2024-10-10,Churned,
CUST01351,Basic,299,Monthly,2024-05-14,2025-02-15,Churned,
CUST01352,Basic,299,Monthly,2024-07-20,,Active,
CUST01353,Basic,299,Monthly,2024-10-23,2025-01-29,Churned,
CUST01354,Basic,299,Monthly,2024-04-25,2024-06-18,Churned,
CUST01355,Enterprise,2999,Monthly,2023-12-14,,Active,
CUST01356,Enterprise,2999,Annual,2024-02-04,,Active,
CUST01357,Standard,599,Monthly,2023-06-15,,Active,
CUST01358,Basic,299,Monthly,2023-05-13,,Active,
CUST01359,Basic,299,Annual,2024-05-20,,Active,
CUST01360,Basic,299,Annual,2023-09-25,,Active,
CUST01361,Premium,1199,Monthly,2023-02-02,,Active,
CUST01362,Basic,299,Annual,2024-07-29,2024-10-25,Churned,
CUST01363,Premium,1199,Monthly,2023-02-17,,Active,
CUST01364,Standard,599,Annual,2024-06-11,,Active,
CUST01365,Enterprise,2999,Annual,2024-04-13,,Active,
CUST01366,Premium,1199,Monthly,2023-04-15,,Active,
CUST01367,Enterprise,2999,Annual,2023-07-30,,Active,
CUST01368,Standard,599,Monthly,2024-06-02,,Active,
CUST01369,Basic,299,Monthly,2023-05-22,,Active,
CUST01370,Basic,299,Monthly,2023-01-07,2023-07-24,Churned,
CUST01371,Basic,299,Annual,2023-09-30,2024-10-23,Churned,
CUST01372,Premium,1199,Monthly,2025-02-10,2025-03-15,Churned,
CUST01373,Enterprise,2999,Monthly,2024-02-28,2024-04-06,Churned,
CUST01374,Enterprise,2999,Monthly,2024-01-06,,Active,
CUST01375,Enterprise,2999,Monthly,2024-06-13,,Active,
CUST01376,Standard,599,Annual,2023-06-18,,Active,
CUST01377,Enterprise,2999,Annual,2023-06-04,,Active,
CUST01378,Premium,1199,Annual,2024-11-07,,Active,
CUST01379,Premium,1199,Monthly,2024-07-20,2024-11-10,Churned,
CUST01380,Standard,599,Monthly,2024-06-24,,Active,
CUST01381,Standard,599,Annual,2024-07-11,,Active,
CUST01382,Standard,599,Monthly,2024-10-26,2025-04-30,Churned,
CUST01383,Basic,299,Monthly,2023-12-09,2024-11-17,Churned,
CUST01384,Standard,599,Annual,2023-04-06,,Active,
CUST01385,Basic,299,Monthly,2023-01-24,,Active,
CUST01386,Premium,1199,Monthly,2023-11-08,,Active,
CUST01387,Standard,599,Annual,2023-09-23,,Active,
CUST01388,Basic,299,Annual,2024-04-04,,Active,
CUST01389,Enterprise,2999,Annual,2025-02-02,2025-04-18,Churned,
CUST01390,Premium,1199,Monthly,2024-06-30,,Active,ACTIVE_WITH_CHURN_DATE
CUST01391,Standard,599,Monthly,2025-01-02,,Active,
CUST01392,Basic,299,Annual,2023-04-18,,Active,
CUST01393,Basic,299,Monthly,2023-04-11,2024-05-27,Churned,
CUST01394,Premium,1199,Monthly,2024-03-11,2025-05-20,Churned,
CUST01395,Standard,599,Monthly,2024-06-22,2024-07-20,Churned,
CUST01396,Standard,599,Annual,2024-08-21,,Active,
CUST01397,Enterprise,2999,Monthly,2025-01-19,,Active,
CUST01398,Basic,299,Monthly,2024-04-13,,Active,
CUST01399,Standard,599,Monthly,2024-04-11,,Active,
CUST01400,Premium,1199,Monthly,2024-09-08,,Active,
CUST01401,Basic,299,Monthly,2024-06-19,2024-10-18,Churned,
CUST01402,Basic,299,Monthly,2024-05-12,2024-08-15,Churned,
CUST01403,Premium,1199,Annual,2023-11-09,,Active,
CUST01404,Standard,599,Monthly,2023-05-06,,Active,
CUST01405,Standard,599,Monthly,2023-11-14,2023-12-07,Churned,
CUST01406,Basic,299,Monthly,2024-09-12,,Active,
CUST01407,Standard,599,Monthly,2024-11-14,2025-01-09,Churned,
CUST01408,Basic,299,Monthly,2024-02-24,,Active,
CUST01409,Premium,1199,Annual,2024-03-29,,Active,
CUST01410,Premium,1199,Monthly,2024-10-07,,Active,
CUST01411,Basic,299,Annual,2023-03-29,,Active,
CUST01412,Basic,299,Monthly,2024-06-18,2024-10-16,Churned,
CUST01413,Basic,299,Monthly,2024-06-28,,Churned,CHURN_BEFORE_SIGNUP
CUST01414,Premium,1199,Annual,2024-12-23,,Active,
CUST01415,Standard,599,Annual,2023-11-25,,Active,
CUST01416,Basic,299,Monthly,2024-03-23,,Active,
CUST01417,Basic,299,Monthly,2023-04-04,2024-11-03,Churned,
CUST01418,Premium,1199,Monthly,2023-09-19,,Active,
CUST01419,Standard,599,Annual,2023-03-02,,Active,
CUST01420,Basic,299,Monthly,2024-02-04,2024-10-13,Churned,
CUST01421,Basic,299,Monthly,2023-05-04,,Active,
CUST01422,Premium,1199,Monthly,2024-06-04,2024-07-29,Churned,
CUST01423,Standard,599,Monthly,2024-04-20,2024-12-06,Churned,
CUST01424,Basic,299,Monthly,2023-01-20,2024-03-13,Churned,
CUST01425,Premium,1199,Monthly,2024-10-29,,Active,
CUST01426,Standard,599,Annual,2024-10-13,2025-04-22,Churned,
CUST01427,Standard,599,Monthly,2023-09-09,,Active,ACTIVE_WITH_CHURN_DATE
CUST01428,Premium,1199,Annual,2023-01-02,,Active,
CUST01429,Enterprise,2999,Monthly,2023-03-03,2024-08-30,Churned,
CUST01430,Enterprise,2999,Monthly,2024-01-25,2025-02-20,Churned,
CUST01431,Premium,1199,Monthly,2023-06-15,,Active,
CUST01432,Premium,1199,Annual,2023-05-06,2025-03-04,Churned,
CUST01433,Standard,599,Annual,2024-09-17,,Active,
CUST01434,Enterprise,2999,Annual,2023-09-25,,Active,
CUST01435,Basic,299,Annual,2023-12-16,2025-02-14,Churned,
CUST01436,Enterprise,2999,Annual,2024-10-23,,Active,
CUST01437,Standard,599,Monthly,2023-06-27,,Active,
CUST01438,Standard,599,Annual,2024-10-26,,Active,
CUST01439,Standard,599,Monthly,2024-03-31,2024-08-24,Churned,
CUST01440,Basic,299,Monthly,2024-01-02,2024-08-05,Churned,
CUST01441,Basic,299,Annual,2024-03-31,,Active,
CUST01442,Basic,299,Annual,2024-01-02,,Active,
CUST01443,Enterprise,2999,Monthly,2023-08-28,,Active,
CUST01444,Standard,599,Annual,2024-12-24,,Active,
CUST01445,Premium,1199,Monthly,2023-04-24,,Active,
CUST01446,Premium,1199,Monthly,2024-11-06,,Active,
CUST01447,Basic,299,Annual,2025-02-02,,Active,
CUST01448,Premium,1199,Monthly,2025-01-16,2025-04-17,Churned,
CUST01449,Standard,599,Annual,2024-11-25,,Active,
CUST01450,Standard,599,Monthly,2024-03-13,,Churned,CHURN_BEFORE_SIGNUP
CUST01451,Basic,299,Monthly,2024-02-21,,Active,
CUST01452,Premium,1199,Annual,2023-02-14,,Active,
CUST01453,Basic,299,Monthly,2024-04-04,,Active,
CUST01454,Enterprise,2999,Monthly,2023-01-26,,Active,
CUST01455,Basic,299,Monthly,2023-09-13,,Active,
CUST01456,Standard,599,Monthly,2023-01-29,2024-09-25,Churned,
CUST01457,Basic,299,Monthly,2023-09-14,,Active,
CUST01458,Standard,599,Annual,2023-12-08,2024-09-13,Churned,
CUST01459,Premium,1199,Monthly,2024-03-25,,Active,
CUST01460,Basic,299,Monthly,2023-02-04,2024-12-08,Churned,
CUST01461,Basic,299,Monthly,2024-03-28,,Active,
CUST01462,Standard,599,Monthly,2023-02-27,,Active,
CUST01463,Standard,599,Monthly,2025-02-09,,Active,
CUST01464,Standard,599,Monthly,2024-01-29,2025-03-16,Churned,
CUST01465,Enterprise,2999,Monthly,2024-10-28,,Active,
CUST01466,Basic,299,Monthly,2023-04-21,2023-12-26,Churned,
CUST01467,Enterprise,2999,Monthly,2023-07-18,,Active,
CUST01468,Premium,1199,Monthly,2024-05-07,2024-08-25,Churned,
CUST01469,Basic,299,Annual,2023-03-03,2023-12-30,Churned,
CUST01470,Basic,299,Monthly,2024-01-02,,Active,
CUST01471,Basic,299,Monthly,2024-09-09,2025-04-16,Churned,
CUST01472,Basic,299,Annual,2024-11-25,2024-12-22,Churned,
CUST01473,Standard,599,Monthly,2023-02-25,2024-04-22,Churned,
CUST01474,Basic,299,Annual,2023-03-12,2023-04-26,Churned,
CUST01475,Basic,299,Monthly,2024-12-10,2025-01-26,Churned,
CUST01476,Basic,299,Annual,2024-03-04,,Active,
CUST01477,Basic,299,Annual,2024-05-22,,Active,
CUST01478,Basic,299,Annual,2024-09-30,2025-03-15,Churned,
CUST01479,Basic,299,Annual,2025-01-27,2025-03-05,Churned,
CUST01480,Basic,299,Monthly,2023-01-11,,Active,
CUST01481,Standard,599,Monthly,2023-07-19,,Active,
CUST01482,Basic,299,Monthly,2023-10-18,2024-02-29,Churned,
CUST01483,Basic,299,Monthly,2023-09-09,2024-06-19,Churned,
CUST01484,Premium,1199,Annual,2023-01-22,2023-11-09,Churned,
CUST01485,Enterprise,2999,Monthly,2023-12-13,,Active,
CUST01486,Basic,299,Annual,2024-11-07,,Active,
CUST01487,Basic,299,Monthly,2024-12-29,2025-03-03,Churned,
CUST01488,Standard,599,Monthly,2023-07-16,,Active,
CUST01489,Enterprise,2999,Annual,2023-09-08,2024-03-21,Churned,
CUST01490,Basic,299,Monthly,2023-06-02,,Active,
CUST01491,Enterprise,2999,Monthly,2024-06-04,,Active,
CUST01492,Standard,599,Annual,2024-11-10,,Active,
CUST01493,Standard,599,Monthly,2025-02-08,2025-04-08,Churned,
CUST01494,Standard,599,Monthly,2024-01-18,,Active,
CUST01495,Standard,599,Monthly,2024-08-18,,Active,
CUST01496,Premium,1199,Monthly,2024-04-07,2024-10-26,Churned,
CUST01497,Basic,299,Monthly,2024-08-08,,Active,
CUST01498,Basic,299,Monthly,2023-03-28,,Active,
CUST01499,Standard,599,Monthly,2024-06-08,2025-04-14,Churned,
CUST01500,Basic,299,Monthly,2024-05-24,2024-10-25,Churned,
CUST01501,Basic,299,Monthly,2024-10-22,2024-11-28,Churned,
CUST01502,Basic,299,Monthly,2024-10-21,,Active,
CUST01503,Basic,299,Annual,2024-01-04,,Active,
CUST01504,Premium,1199,Monthly,2023-11-06,,Active,
CUST01505,Premium,1199,Monthly,2025-02-09,,Active,
CUST01506,Premium,1199,Annual,2023-10-16,,Active,
CUST01507,Basic,299,Annual,2024-11-02,,Active,
CUST01508,Basic,299,Monthly,2023-08-22,2023-10-20,Churned,
CUST01509,Premium,1199,Monthly,2024-07-19,,Active,
CUST01510,Standard,599,Monthly,2023-07-12,,Active,
CUST01511,Basic,299,Monthly,2023-01-31,,Active,
CUST01512,Standard,599,Monthly,2023-01-10,2024-09-21,Churned,
CUST01513,Standard,599,Monthly,2025-02-09,2025-04-04,Churned,
CUST01514,Enterprise,2999,Annual,2023-02-02,,Active,
CUST01515,Premium,1199,Monthly,2024-10-06,,Active,
CUST01516,Enterprise,2999,Monthly,2023-07-29,,Active,
CUST01517,Standard,599,Monthly,2023-12-03,,Active,
CUST01518,Standard,599,Annual,2023-04-17,,Active,
CUST01519,Basic,299,Monthly,2023-01-28,2023-12-21,Churned,
CUST01520,Basic,299,Monthly,2023-08-27,,Active,
CUST01521,Basic,299,Annual,2023-01-12,,Active,
CUST01522,Standard,599,Annual,2024-07-03,2024-08-23,Churned,
CUST01523,Premium,1199,Annual,2023-05-14,,Active,
CUST01524,Standard,599,Monthly,2023-06-12,,Active,
CUST01525,Basic,299,Monthly,2024-04-14,,Active,
CUST01526,Standard,599,Annual,2024-02-13,,Active,
CUST01527,Standard,599,Monthly,2024-04-16,2024-06-01,Churned,
CUST01528,Premium,1199,Annual,2023-12-22,,Active,
CUST01529,Standard,599,Annual,2023-06-29,2024-08-07,Churned,
CUST01530,Enterprise,2999,Monthly,2024-01-29,,Active,
CUST01531,Basic,299,Monthly,2023-02-14,2023-08-07,Churned,
CUST01532,Enterprise,2999,Monthly,2024-11-13,2025-03-16,Churned,
CUST01533,Basic,299,Monthly,2024-07-20,2024-11-27,Churned,
CUST01534,Standard,599,Monthly,2023-11-30,2024-10-03,Churned,
CUST01535,Basic,299,Annual,2023-01-28,2025-05-15,Churned,
CUST01536,Basic,299,Annual,2023-07-19,,Active,
CUST01537,Standard,599,Monthly,2023-12-01,,Active,
CUST01538,Basic,299,Annual,2024-11-03,,Active,
CUST01539,Basic,299,Monthly,2023-06-15,,Active,
CUST01540,Premium,1199,Annual,2024-07-01,,Active,
CUST01541,Basic,299,Annual,2023-10-07,2024-08-11,Churned,
CUST01542,Basic,299,Annual,2024-06-29,,Churned,CHURN_BEFORE_SIGNUP
CUST01543,Premium,1199,Monthly,2024-11-09,2025-05-06,Churned,
CUST01544,Basic,299,Annual,2024-09-04,,Active,
CUST01545,Basic,299,Annual,2023-09-02,,Active,
CUST01546,Standard,599,Annual,2023-07-16,,Active,
CUST01547,Basic,299,Monthly,2024-11-11,,Active,
CUST01548,Basic,299,Annual,2023-12-01,,Active,
CUST01549,Basic,299,Monthly,2024-03-14,2024-10-26,Churned,
CUST01550,Standard,599,Monthly,2024-02-16,2024-05-13,Churned,
CUST01551,Premium,1199,Monthly,2024-11-04,,Active,
CUST01552,Basic,299,Annual,2024-02-25,,Active,
CUST01553,Premium,1199,Annual,2024-07-03,,Active,
CUST01554,Enterprise,2999,Annual,2023-11-29,,Active,
CUST01555,Basic,299,Annual,2023-05-17,2024-02-28,Churned,
CUST01556,Basic,299,Monthly,2023-12-10,2024-10-08,Churned,
CUST01557,Standard,599,Monthly,2023-08-27,,Active,
CUST01558,Basic,299,Monthly,2023-11-13,2024-02-14,Churned,
CUST01559,Basic,299,Monthly,2023-05-21,,Active,
CUST01560,Basic,299,Monthly,2023-02-08,2024-06-18,Churned,
CUST01561,Basic,299,Annual,2023-05-18,,Active,
CUST01562,Premium,1199,Monthly,2023-10-23,,Active,
CUST01563,Standard,599,Annual,2023-07-30,,Active,
CUST01564,Premium,1199,Monthly,2024-09-14,,Active,
CUST01565,Premium,1199,Monthly,2023-03-08,,Active,
CUST01566,Basic,299,Annual,2023-07-29,,Active,
CUST01567,Standard,599,Monthly,2023-08-30,,Active,
CUST01568,Basic,299,Monthly,2023-07-22,,Active,
CUST01569,Enterprise,2999,Annual,2024-04-04,,Active,
CUST01570,Basic,299,Monthly,2024-01-04,2024-10-23,Churned,
CUST01571,Standard,599,Annual,2025-01-22,,Active,
CUST01572,Basic,299,Annual,2025-02-19,,Active,
CUST01573,Basic,299,Monthly,2024-07-04,2024-11-18,Churned,
CUST01574,Basic,299,Monthly,2023-10-18,2024-10-28,Churned,
CUST01575,Basic,299,Annual,2024-04-25,,Active,
CUST01576,Basic,299,Annual,2025-01-12,,Active,
CUST01577,Basic,299,Monthly,2024-01-18,,Active,
CUST01578,Enterprise,2999,Monthly,2023-02-09,,Active,
CUST01579,Standard,599,Annual,2025-02-20,,Active,
CUST01580,Premium,1199,Annual,2024-06-05,,Active,
CUST01581,Basic,299,Annual,2025-01-23,,Active,
CUST01582,Standard,599,Monthly,2024-12-24,,Active,
CUST01583,Basic,299,Annual,2023-05-31,,Active,
CUST01584,Basic,299,Annual,2023-01-13,,Active,
CUST01585,Standard,599,Monthly,2024-12-24,,Active,
CUST01586,Premium,1199,Monthly,2023-06-19,,Active,
CUST01587,Premium,1199,Monthly,2024-11-05,,Active,
CUST01588,Basic,299,Monthly,2023-04-02,,Active,
CUST01589,Premium,1199,Monthly,2023-10-03,,Active,
CUST01590,Basic,299,Monthly,2024-05-18,,Active,
CUST01591,Basic,299,Monthly,2024-11-01,,Active,
CUST01592,Basic,299,Monthly,2023-05-18,2023-06-30,Churned,
CUST01593,Basic,299,Annual,2023-08-06,,Active,
CUST01594,Enterprise,2999,Annual,2023-09-23,,Active,
CUST01595,Basic,299,Monthly,2024-10-13,2024-11-30,Churned,
CUST01596,Basic,299,Annual,2023-12-17,2024-07-07,Churned,
CUST01597,Basic,299,Annual,2023-01-10,,Active,
CUST01598,Basic,299,Monthly,2023-04-10,2024-12-12,Churned,
CUST01599,Enterprise,2999,Monthly,2023-09-30,,Active,
CUST01600,Standard,599,Annual,2024-01-15,,Active,
CUST01601,Basic,299,Monthly,2024-11-12,2025-01-16,Churned,
CUST01602,Basic,299,Annual,2023-04-13,,Active,
CUST01603,Standard,599,Annual,2023-01-27,,Active,
CUST01604,Basic,299,Annual,2023-09-12,,Active,
CUST01605,Standard,599,Annual,2024-02-28,2024-09-04,Churned,
CUST01606,Basic,299,Annual,2023-11-26,,Active,
CUST01607,Standard,599,Monthly,2023-11-30,2025-03-07,Churned,
CUST01608,Basic,299,Annual,2023-03-25,,Active,
CUST01609,Basic,299,Monthly,2025-01-21,,Active,
CUST01610,Premium,1199,Monthly,2024-08-08,,Active,
CUST01611,Premium,1199,Monthly,2023-11-05,,Active,
CUST01612,Standard,599,Monthly,2023-04-29,,Active,
CUST01613,Standard,599,Annual,2024-11-06,,Active,
CUST01614,Enterprise,2999,Monthly,2023-12-01,,Active,
CUST01615,Basic,299,Monthly,2024-11-17,,Active,
CUST01616,Premium,1199,Annual,2023-04-03,,Active,
CUST01617,Basic,299,Annual,2024-09-07,2025-01-17,Churned,
CUST01618,Basic,299,Monthly,2025-01-12,2025-03-28,Churned,
CUST01619,Basic,299,Monthly,2023-08-17,,Active,
CUST01620,Enterprise,2999,Monthly,2024-08-29,,Active,
CUST01621,Standard,599,Monthly,2024-01-25,,Active,
CUST01622,Enterprise,2999,Annual,2024-02-02,2024-10-27,Churned,
CUST01623,Standard,599,Monthly,2023-05-10,,Active,
CUST01624,Premium,1199,Annual,2024-07-05,,Active,
CUST01625,Standard,599,Monthly,2023-08-13,2024-03-09,Churned,
CUST01626,Premium,1199,Monthly,2024-11-12,,Active,
CUST01627,Basic,299,Annual,2023-05-07,2024-03-25,Churned,
CUST01628,Premium,1199,Annual,2023-10-26,2023-11-23,Churned,
CUST01629,Basic,299,Monthly,2025-01-03,,Active,
CUST01630,Premium,1199,Annual,2023-07-03,,Active,
CUST01631,Enterprise,2999,Monthly,2023-06-13,,Active,
CUST01632,Premium,1199,Annual,2023-12-23,,Active,
CUST01633,Enterprise,2999,Monthly,2024-12-14,2025-05-14,Churned,
CUST01634,Premium,1199,Annual,2024-08-17,,Active,
CUST01635,Basic,299,Monthly,2024-11-01,,Active,
CUST01636,Basic,299,Monthly,2023-08-03,,Active,
CUST01637,Basic,299,Annual,2024-08-12,2025-03-04,Churned,
CUST01638,Enterprise,2999,Monthly,2023-06-22,,Active,
CUST01639,Enterprise,2999,Annual,2023-05-01,,Active,
CUST01640,Standard,599,Monthly,2025-01-09,2025-05-29,Churned,
CUST01641,Standard,599,Monthly,2024-12-05,,Active,
CUST01642,Standard,599,Annual,2024-11-17,,Active,
CUST01643,Standard,599,Monthly,2024-10-09,,Active,
CUST01644,Standard,599,Monthly,2024-05-15,2024-12-15,Churned,
CUST01645,Basic,299,Monthly,2024-05-06,,Active,
CUST01646,Premium,1199,Monthly,2024-10-22,,Active,
CUST01647,Enterprise,2999,Annual,2024-12-31,,Active,
CUST01648,Standard,599,Monthly,2024-02-08,2024-07-26,Churned,
CUST01649,Premium,1199,Annual,2024-06-15,2025-03-10,Churned,
CUST01650,Premium,1199,Monthly,2025-02-10,2025-04-22,Churned,
CUST01651,Standard,599,Monthly,2023-01-06,2024-11-03,Churned,
CUST01652,Basic,299,Annual,2024-10-30,,Active,
CUST01653,Standard,599,Monthly,2023-05-08,2024-04-30,Churned,
CUST01654,Basic,299,Monthly,2023-01-01,,Active,
CUST01655,Standard,599,Monthly,2023-10-28,,Active,
CUST01656,Enterprise,2999,Monthly,2024-06-19,,Active,
CUST01657,Standard,599,Monthly,2023-04-12,,Active,
CUST01658,Enterprise,2999,Monthly,2023-08-09,,Active,
CUST01659,Premium,1199,Monthly,2023-05-12,2024-07-25,Churned,
CUST01660,Enterprise,2999,Annual,2024-10-27,,Active,
CUST01661,Enterprise,2999,Monthly,2024-03-11,,Active,
CUST01662,Enterprise,2999,Monthly,2023-10-03,,Active,
CUST01663,Standard,599,Monthly,2024-06-07,,Active,
CUST01664,Basic,299,Monthly,2024-03-20,,Active,
CUST01665,Standard,599,Monthly,2023-04-23,,Active,
CUST01666,Premium,1199,Monthly,2023-12-08,,Active,
CUST01667,Basic,299,Monthly,2023-04-11,2024-10-03,Churned,
CUST01668,Standard,599,Annual,2023-06-29,,Active,
CUST01669,Basic,299,Monthly,2024-06-25,2024-09-15,Churned,
CUST01670,Premium,1199,Annual,2023-04-12,,Active,
CUST01671,Premium,1199,Annual,2023-12-20,,Active,
CUST01672,Standard,599,Monthly,2024-05-03,,Active,
CUST01673,Basic,299,Monthly,2024-11-04,,Active,
CUST01674,Enterprise,2999,Monthly,2024-10-16,,Active,
CUST01675,Standard,599,Monthly,2023-07-07,,Active,
CUST01676,Standard,599,Annual,2024-03-14,,Active,ACTIVE_WITH_CHURN_DATE
CUST01677,Premium,1199,Monthly,2024-02-21,,Active,
CUST01678,Basic,299,Monthly,2023-04-06,,Active,
CUST01679,Enterprise,2999,Annual,2023-01-11,,Active,
CUST01680,Standard,599,Monthly,2024-05-06,,Active,
CUST01681,Enterprise,2999,Annual,2023-07-14,,Active,
CUST01682,Basic,299,Monthly,2023-12-20,,Active,
CUST01683,Standard,599,Monthly,2023-06-22,,Active,
CUST01684,Standard,599,Monthly,2023-05-17,,Active,
CUST01685,Basic,299,Annual,2023-04-26,2025-02-11,Churned,
CUST01686,Basic,299,Monthly,2023-05-01,2025-01-04,Churned,
CUST01687,Standard,599,Annual,2024-10-08,,Active,
CUST01688,Premium,1199,Annual,2024-06-11,,Active,
CUST01689,Basic,299,Monthly,2024-05-14,,Active,
CUST01690,Basic,299,Monthly,2023-04-20,2024-07-12,Churned,
CUST01691,Basic,299,Monthly,2024-05-18,,Active,
CUST01692,Basic,299,Monthly,2024-05-14,,Active,ACTIVE_WITH_CHURN_DATE
CUST01693,Standard,599,Monthly,2024-01-09,2025-04-09,Churned,
CUST01694,Premium,1199,Annual,2024-11-03,,Active,
CUST01695,Premium,1199,Monthly,2024-01-03,,Active,
CUST01696,Standard,599,Monthly,2024-02-09,,Active,
CUST01697,Enterprise,2999,Monthly,2024-05-05,2024-10-15,Churned,
CUST01698,Premium,1199,Annual,2024-11-29,,Active,
CUST01699,Premium,1199,Annual,2024-05-28,,Active,
CUST01700,Basic,299,Annual,2023-01-22,,Active,ACTIVE_WITH_CHURN_DATE
CUST01701,Standard,599,Monthly,2023-02-23,,Active,
CUST01702,Standard,599,Annual,2024-03-20,,Active,
CUST01703,Basic,299,Monthly,2024-09-24,2025-01-22,Churned,
CUST01704,Enterprise,2999,Monthly,2023-09-27,,Active,
CUST01705,Premium,1199,Monthly,2024-12-24,2025-04-27,Churned,
CUST01706,Enterprise,2999,Monthly,2023-07-13,2023-09-02,Churned,
CUST01707,Standard,599,Annual,2023-05-16,2024-03-16,Churned,
CUST01708,Standard,599,Monthly,2023-01-19,,Active,
CUST01709,Premium,1199,Monthly,2023-11-10,,Active,
CUST01710,Standard,599,Monthly,2024-06-06,,Active,
CUST01711,Premium,1199,Monthly,2023-12-26,2025-05-24,Churned,
CUST01712,Basic,299,Monthly,2023-01-01,,Active,
CUST01713,Standard,599,Monthly,2023-04-14,2023-11-07,Churned,
CUST01714,Basic,299,Annual,2023-04-25,,Active,ACTIVE_WITH_CHURN_DATE
CUST01715,Basic,299,Monthly,2023-12-06,2024-01-19,Churned,
CUST01716,Basic,299,Monthly,2024-01-16,,Active,
CUST01717,Standard,599,Monthly,2023-05-14,,Active,
CUST01718,Basic,299,Monthly,2023-07-15,,Active,
CUST01719,Basic,299,Monthly,2024-09-25,,Active,
CUST01720,Basic,299,Annual,2023-06-07,2024-03-14,Churned,
CUST01721,Enterprise,2999,Annual,2024-07-27,,Active,
CUST01722,Standard,599,Monthly,2023-03-11,,Active,
CUST01723,Standard,599,Annual,2023-06-20,,Active,
CUST01724,Basic,299,Monthly,2024-12-11,2025-02-22,Churned,
CUST01725,Basic,299,Annual,2023-03-18,,Churned,CHURN_BEFORE_SIGNUP
CUST01726,Basic,299,Monthly,2024-09-13,2024-10-07,Churned,
CUST01727,Basic,299,Annual,2024-12-14,,Active,
CUST01728,Basic,299,Monthly,2023-09-23,2024-09-12,Churned,
CUST01729,Basic,299,Monthly,2023-06-25,,Active,
CUST01730,Enterprise,2999,Monthly,2023-10-12,2025-02-25,Churned,
CUST01731,Standard,599,Monthly,2023-08-04,,Active,
CUST01732,Basic,299,Monthly,2023-11-29,,Active,
CUST01733,Basic,299,Monthly,2023-10-29,2024-04-07,Churned,
CUST01734,Premium,1199,Annual,2023-08-13,,Active,
CUST01735,Enterprise,2999,Annual,2024-11-04,,Active,
CUST01736,Basic,299,Annual,2024-10-31,,Active,
CUST01737,Basic,299,Annual,2023-11-29,,Active,
CUST01738,Standard,599,Annual,2023-06-09,,Active,
CUST01739,Basic,299,Monthly,2024-05-22,2024-07-26,Churned,
CUST01740,Enterprise,2999,Monthly,2024-05-17,,Active,
CUST01741,Premium,1199,Monthly,2023-07-01,,Active,ACTIVE_WITH_CHURN_DATE
CUST01742,Standard,599,Monthly,2023-09-09,,Active,
CUST01743,Premium,1199,Monthly,2025-02-07,,Active,
CUST01744,Premium,1199,Annual,2023-01-14,2024-12-04,Churned,
CUST01745,Enterprise,2999,Annual,2023-05-27,2025-05-11,Churned,
CUST01746,Standard,599,Monthly,2023-04-19,,Active,
CUST01747,Premium,1199,Monthly,2024-05-06,,Active,
CUST01748,Basic,299,Monthly,2023-06-08,2024-01-01,Churned,
CUST01749,Premium,1199,Monthly,2023-01-22,,Active,
CUST01750,Basic,299,Monthly,2024-03-01,,Active,
CUST01751,Standard,599,Annual,2023-12-28,,Active,
CUST01752,Premium,1199,Annual,2025-01-02,,Active,
CUST01753,Enterprise,2999,Monthly,2023-04-15,2025-02-16,Churned,
